,Unnamed: 0,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
1312,22342,2017-10-13,11700067,Final,1610612766,1610612742,2017,1610612766,111.0,0.494,0.7140000000000001,0.5670000000000001,24.0,50.0,1610612742,96.0,0.412,0.8240000000000001,0.387,25.0,37.0,1
1313,22343,2017-10-13,11700069,Final,1610612753,1610612739,2017,1610612753,106.0,0.477,0.611,0.3329999999999999,27.0,41.0,1610612739,113.0,0.5,0.828,0.36,21.0,47.0,0
1314,22344,2017-10-13,11700075,Final,1610612752,1610612764,2017,1610612752,103.0,0.4579999999999999,0.727,0.407,18.0,32.0,1610612764,110.0,0.526,0.6920000000000001,0.3229999999999999,23.0,41.0,0
1315,22345,2017-10-13,11700070,Final,1610612741,1610612761,2017,1610612741,104.0,0.487,0.609,0.56,28.0,40.0,1610612761,125.0,0.511,0.737,0.396,31.0,40.0,0
1316,22346,2017-10-13,11700071,Final,1610612763,1610612740,2017,1610612763,142.0,0.5529999999999999,0.895,0.5379999999999999,29.0,46.0,1610612740,101.0,0.447,0.81,0.286,14.0,30.0,1
1317,22347,2017-10-13,11700072,Final,1610612745,1610612759,2017,1610612745,97.0,0.386,0.778,0.283,19.0,43.0,1610612759,106.0,0.529,0.75,0.3329999999999999,30.0,47.0,0
1318,22348,2017-10-13,11700068,Final,1610612755,1610612748,2017,1610612755,119.0,0.467,0.8079999999999999,0.359,27.0,48.0,1610612748,95.0,0.3979999999999999,0.778,0.133,23.0,50.0,1
1319,22349,2017-10-13,11700076,Final,1610612749,1610612765,2017,1610612749,107.0,0.4679999999999999,0.85,0.485,27.0,41.0,1610612765,103.0,0.418,0.72,0.391,24.0,50.0,1
1320,22350,2017-10-13,11700077,Final,1610612744,1610612758,2017,1610612744,117.0,0.469,0.588,0.441,34.0,47.0,1610612758,106.0,0.482,0.8240000000000001,0.455,27.0,40.0,1
1321,22351,2017-10-13,11700078,Final,1610612746,1610612747,2017,1610612746,104.0,0.439,0.649,0.308,23.0,39.0,1610612747,111.0,0.489,0.696,0.31,28.0,51.0,0
1322,22352,2017-10-12,11700065,Final,1610612737,1610612742,2017,1610612737,94.0,0.3879999999999999,0.7190000000000001,0.3329999999999999,21.0,39.0,1610612742,108.0,0.494,0.778,0.396,28.0,46.0,0
