,Unnamed: 0,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
1271,19175,2003-10-24,10300116,Final,1610612753,1610612762,2003,1610612753,,,,,,,1610612762,,,,,,,0
1272,19176,2003-10-24,10300108,Final,1610612737,1610612764,2003,1610612737,,,,,,,1610612764,,,,,,,0
1273,19177,2003-10-24,10300109,Final,1610612738,1610612751,2003,1610612738,,,,,,,1610612751,,,,,,,0
1274,19178,2003-10-24,10300113,Final,1610612759,1610612745,2003,1610612759,,,,,,,1610612745,,,,,,,0
1275,19179,2003-10-24,10300112,Final,1610612749,1610612765,2003,1610612749,,,,,,,1610612765,,,,,,,0
1276,19180,2003-10-24,10300110,Final,1610612756,1610612757,2003,1610612756,,,,,,,1610612757,,,,,,,0
1277,19181,2003-10-24,10300111,Final,1610612743,1610612754,2003,1610612743,,,,,,,1610612754,,,,,,,0
1278,19182,2003-10-24,10300114,Final,1610612746,1610612744,2003,1610612746,,,,,,,1610612744,,,,,,,0
1279,19183,2003-10-24,10300115,Final,1610612747,1610612758,2003,1610612747,,,,,,,1610612758,,,,,,,0
1280,19184,2003-10-23,10300103,Final,1610612761,1610612739,2003,1610612761,,,,,,,1610612739,,,,,,,0
1281,19185,2003-10-23,10300106,Final,1610612755,1610612751,2003,1610612755,,,,,,,1610612751,,,,,,,0
1282,19186,2003-10-23,10300107,Final,1610612752,1610612762,2003,1610612752,,,,,,,1610612762,,,,,,,0
1283,19187,2003-10-23,10300104,Final,1610612750,1610612754,2003,1610612750,,,,,,,1610612754,,,,,,,0
1284,19188,2003-10-23,10300102,Final,1610612741,1610612763,2003,1610612741,,,,,,,1610612763,,,,,,,0
1285,19189,2003-10-23,10300105,Final,1610612747,1610612746,2003,1610612747,,,,,,,1610612746,,,,,,,0
1286,19190,2003-10-22,10300094,Final,1610612753,1610612737,2003,1610612753,,,,,,,1610612737,,,,,,,0
1287,19191,2003-10-22,10300095,Final,1610612738,1610612750,2003,1610612738,,,,,,,1610612750,,,,,,,0
1288,19192,2003-10-22,10300101,Final,1610612739,1610612764,2003,1610612739,,,,,,,1610612764,,,,,,,0
1289,19193,2003-10-22,10300097,Final,1610612745,1610612743,2003,1610612745,,,,,,,1610612743,,,,,,,0
1290,19194,2003-10-22,10300099,Final,1610612759,1610612740,2003,1610612759,,,,,,,1610612740,,,,,,,0
1291,19195,2003-10-22,10300096,Final,1610612758,1610612742,2003,1610612758,,,,,,,1610612742,,,,,,,0
1292,19196,2003-10-22,10300098,Final,1610612760,1610612744,2003,1610612760,,,,,,,1610612744,,,,,,,0
1293,19197,2003-10-22,10300100,Final,1610612757,1610612756,2003,1610612757,,,,,,,1610612756,,,,,,,0
1294,19198,2003-10-21,10300089,Final,1610612761,1610612741,2003,1610612761,,,,,,,1610612741,,,,,,,0
1295,19199,2003-10-21,10300091,Final,1610612765,1610612749,2003,1610612765,,,,,,,1610612749,,,,,,,0
1296,19200,2003-10-21,10300093,Final,1610612751,1610612752,2003,1610612751,,,,,,,1610612752,,,,,,,0
1297,19201,2003-10-21,10300090,Final,1610612742,1610612762,2003,1610612742,,,,,,,1610612762,,,,,,,0
1298,19202,2003-10-21,10300092,Final,1610612748,1610612763,2003,1610612748,,,,,,,1610612763,,,,,,,0
1299,19203,2003-10-20,10300085,Final,1610612764,1610612737,2003,1610612764,,,,,,,1610612737,,,,,,,0
1300,19204,2003-10-20,10300088,Final,1610612755,1610612740,2003,1610612755,,,,,,,1610612740,,,,,,,0
1301,19205,2003-10-20,10300087,Final,1610612750,1610612749,2003,1610612750,,,,,,,1610612749,,,,,,,0
1302,19206,2003-10-20,10300086,Final,1610612757,1610612743,2003,1610612757,,,,,,,1610612743,,,,,,,0
1303,19207,2003-10-19,10300080,Final,1610612765,1610612743,2003,1610612765,,,,,,,1610612743,,,,,,,0
1304,19208,2003-10-19,10300082,Final,1610612759,1610612742,2003,1610612759,,,,,,,1610612742,,,,,,,0
1305,19209,2003-10-19,10300083,Final,1610612758,1610612760,2003,1610612758,,,,,,,1610612760,,,,,,,0
1306,19210,2003-10-19,10300084,Final,1610612744,1610612746,2003,1610612744,,,,,,,1610612746,,,,,,,0
1307,19211,2003-10-19,10300081,Final,1610612747,1610612739,2003,1610612747,,,,,,,1610612739,,,,,,,0
1308,19212,2003-10-18,10300074,Final,1610612738,1610612754,2003,1610612738,,,,,,,1610612754,,,,,,,0
1309,19213,2003-10-18,10300077,Final,1610612751,1610612761,2003,1610612751,,,,,,,1610612761,,,,,,,0
1310,19214,2003-10-18,10300073,Final,1610612763,1610612737,2003,1610612763,,,,,,,1610612737,,,,,,,0
1311,19215,2003-10-18,10300079,Final,1610612740,1610612764,2003,1610612740,,,,,,,1610612764,,,,,,,0
1312,19216,2003-10-18,10300075,Final,1610612741,1610612749,2003,1610612741,,,,,,,1610612749,,,,,,,0
1313,19217,2003-10-18,10300076,Final,1610612742,1610612755,2003,1610612742,,,,,,,1610612755,,,,,,,0
1314,19218,2003-10-18,10300078,Final,1610612760,1610612757,2003,1610612760,,,,,,,1610612757,,,,,,,0
1315,19219,2003-10-17,10300069,Final,1610612761,1610612743,2003,1610612761,,,,,,,1610612743,,,,,,,0
1316,19220,2003-10-17,10300064,Final,1610612751,1610612738,2003,1610612751,,,,,,,1610612738,,,,,,,0
1317,19221,2003-10-17,10300071,Final,1610612746,1610612739,2003,1610612746,,,,,,,1610612739,,,,,,,0
1318,19222,2003-10-17,10300066,Final,1610612765,1610612748,2003,1610612765,,,,,,,1610612748,,,,,,,0
1319,19223,2003-10-17,10300067,Final,1610612763,1610612753,2003,1610612763,,,,,,,1610612753,,,,,,,0
1320,19224,2003-10-17,10300070,Final,1610612754,1610612750,2003,1610612754,,,,,,,1610612750,,,,,,,0
1321,19225,2003-10-17,10300068,Final,1610612759,1610612752,2003,1610612759,,,,,,,1610612752,,,,,,,0
1322,19226,2003-10-17,10300065,Final,1610612762,1610612755,2003,1610612762,,,,,,,1610612755,,,,,,,0
1323,19227,2003-10-17,10300072,Final,1610612747,1610612756,2003,1610612747,,,,,,,1610612756,,,,,,,0
1324,19228,2003-10-16,10300058,Final,1610612737,1610612748,2003,1610612737,,,,,,,1610612748,,,,,,,0
