,Unnamed: 0,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
1316,13596,2007-10-25,10700104,Final,1610612761,1610612739,2007,1610612761,111.0,0.471,0.759,0.5,31.0,43.0,1610612739,78.0,0.412,0.5760000000000001,0.188,16.0,41.0,1
1317,13597,2007-10-25,10700105,Final,1610612753,1610612759,2007,1610612753,99.0,0.513,0.7140000000000001,0.6,20.0,42.0,1610612759,90.0,0.4320000000000001,0.867,0.318,25.0,32.0,1
1318,13598,2007-10-25,10700108,Final,1610612751,1610612755,2007,1610612751,83.0,0.415,0.59,0.261,18.0,44.0,1610612755,91.0,0.402,0.8640000000000001,0.3329999999999999,20.0,36.0,0
1319,13599,2007-10-25,10700109,Final,1610612741,1610612749,2007,1610612741,97.0,0.494,0.684,0.421,24.0,38.0,1610612749,81.0,0.433,0.621,0.455,18.0,32.0,1
1320,13600,2007-10-25,10700106,Final,1610612756,1610612743,2007,1610612756,116.0,0.477,0.885,0.36,26.0,47.0,1610612743,113.0,0.447,0.618,0.1669999999999999,12.0,49.0,1
1321,13601,2007-10-24,10700101,Final,1610612752,1610612755,2007,1610612752,103.0,0.515,0.7709999999999999,0.462,16.0,43.0,1610612755,90.0,0.397,0.703,0.286,16.0,34.0,1
1322,13602,2007-10-24,10700102,Final,1610612765,1610612764,2007,1610612765,104.0,0.472,0.526,0.667,30.0,46.0,1610612764,85.0,0.3979999999999999,0.565,0.375,19.0,48.0,1
1323,13603,2007-10-24,10700098,Final,1610612763,1610612745,2007,1610612763,96.0,0.449,0.645,0.5,21.0,42.0,1610612745,90.0,0.451,0.667,0.5,18.0,44.0,1
1324,13604,2007-10-24,10700099,Final,1610612740,1610612737,2007,1610612740,98.0,0.397,0.762,0.2,18.0,41.0,1610612737,107.0,0.447,0.868,0.4,16.0,43.0,0
1325,13605,2007-10-24,10700100,Final,1610612757,1610612760,2007,1610612757,109.0,0.4529999999999999,0.675,0.444,16.0,44.0,1610612760,107.0,0.512,0.857,0.25,19.0,37.0,1
1326,13606,2007-10-24,10700103,Final,1610612746,1610612758,2007,1610612746,92.0,0.47,0.69,0.143,23.0,37.0,1610612758,90.0,0.387,0.6970000000000001,0.429,18.0,37.0,1
1327,13607,2007-10-23,10700094,Final,1610612751,1610612738,2007,1610612751,82.0,0.412,0.857,0.471,18.0,38.0,1610612738,71.0,0.3289999999999999,0.778,0.19,20.0,38.0,1
1328,13608,2007-10-23,10700095,Final,1610612748,1610612759,2007,1610612748,87.0,0.467,0.733,0.6,19.0,29.0,1610612759,104.0,0.451,0.853,0.4579999999999999,19.0,40.0,0
1329,13609,2007-10-23,10700090,Final,1610612750,1610612754,2007,1610612750,95.0,0.406,0.65,0.286,20.0,48.0,1610612754,106.0,0.4679999999999999,0.846,0.5,18.0,46.0,0
1330,13610,2007-10-23,10700096,Final,1610612745,1610612763,2007,1610612745,107.0,0.434,0.762,0.3329999999999999,21.0,57.0,1610612763,109.0,0.4270000000000001,0.655,0.364,24.0,48.0,0
1331,13611,2007-10-23,10700097,Final,1610612742,1610612741,2007,1610612742,96.0,0.42,0.8140000000000001,0.231,16.0,49.0,1610612741,88.0,0.405,0.5770000000000001,0.455,18.0,41.0,1
1332,13612,2007-10-23,10700091,Final,1610612743,1610612749,2007,1610612743,114.0,0.486,0.688,0.474,24.0,41.0,1610612749,102.0,0.407,0.75,0.3329999999999999,25.0,42.0,1
1333,13613,2007-10-23,10700092,Final,1610612747,1610612762,2007,1610612747,81.0,0.397,0.606,0.389,18.0,41.0,1610612762,102.0,0.439,0.647,0.385,32.0,50.0,0
1334,13614,2007-10-23,10700093,Final,1610612760,1610612744,2007,1610612760,122.0,0.41,0.778,0.421,29.0,58.0,1610612744,126.0,0.47,0.7879999999999999,0.3,22.0,54.0,0
1335,13615,2007-10-22,10700088,Final,1610612737,1610612764,2007,1610612737,103.0,0.4679999999999999,0.722,0.188,29.0,45.0,1610612764,99.0,0.43,0.688,0.25,16.0,42.0,1
1336,13616,2007-10-22,10700089,Final,1610612752,1610612738,2007,1610612752,94.0,0.405,0.759,0.235,17.0,53.0,1610612738,87.0,0.364,0.813,0.208,12.0,41.0,1
