,Unnamed: 0,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
1314,6799,2012-10-26,11200110,Final,1610612753,1610612745,2012,1610612753,92.0,0.396,0.688,0.278,18.0,51.0,1610612745,108.0,0.513,0.652,0.379,31.0,40.0,0
1315,6800,2012-10-26,11200111,Final,1610612741,1610612754,2012,1610612741,97.0,0.456,0.6559999999999999,0.4,21.0,50.0,1610612754,90.0,0.444,0.81,0.1,26.0,37.0,1
1316,6801,2012-10-26,11200114,Final,1610612765,1610612737,2012,1610612765,104.0,0.513,0.7390000000000001,0.304,21.0,48.0,1610612737,88.0,0.4,0.7829999999999999,0.455,19.0,30.0,1
1317,6802,2012-10-26,11200048,Final,1610612763,1610612761,2012,1610612763,106.0,0.447,0.8,0.316,21.0,44.0,1610612761,120.0,0.457,0.833,0.324,30.0,37.0,0
1318,6803,2012-10-26,11200112,Final,1610612749,1610612750,2012,1610612749,76.0,0.361,0.6920000000000001,0.304,23.0,40.0,1610612750,100.0,0.514,0.71,0.429,26.0,44.0,0
1319,6804,2012-10-26,11200118,Final,1610612748,1610612740,2012,1610612748,89.0,0.384,0.833,0.348,21.0,39.0,1610612740,96.0,0.478,0.688,0.5329999999999999,19.0,45.0,0
1320,6805,2012-10-26,11200115,Final,1610612742,1610612766,2012,1610612742,99.0,0.43,0.885,0.286,25.0,52.0,1610612766,82.0,0.303,0.85,0.278,14.0,55.0,1
1321,6806,2012-10-26,11200116,Final,1610612759,1610612764,2012,1610612759,100.0,0.467,0.7709999999999999,0.158,23.0,46.0,1610612764,85.0,0.369,0.762,0.3329999999999999,19.0,44.0,1
1322,6807,2012-10-26,11200117,Final,1610612756,1610612743,2012,1610612756,88.0,0.414,0.467,0.391,23.0,41.0,1610612743,72.0,0.365,0.667,0.182,19.0,54.0,1
1323,6808,2012-10-25,11200106,Final,1610612766,1610612749,2012,1610612766,90.0,0.356,0.85,0.391,20.0,38.0,1610612749,100.0,0.419,0.75,0.241,26.0,56.0,0
1324,6809,2012-10-25,11200107,Final,1610612762,1610612757,2012,1610612762,97.0,0.481,0.679,0.4,23.0,40.0,1610612757,91.0,0.446,0.769,0.238,14.0,43.0,1
1325,6810,2012-10-25,11200108,Final,1610612747,1610612758,2012,1610612747,82.0,0.424,0.769,0.316,23.0,42.0,1610612758,94.0,0.4529999999999999,0.813,0.214,17.0,40.0,0
1326,6811,2012-10-25,11200109,Final,1610612743,1610612746,2012,1610612743,94.0,0.4,0.611,0.364,23.0,48.0,1610612746,106.0,0.488,0.88,0.353,27.0,39.0,0
1327,6812,2012-10-24,11200017,Final,1610612751,1610612752,2012,1610612751,95.0,0.402,0.909,0.294,8.0,47.0,1610612752,97.0,0.42,0.654,0.414,26.0,37.0,0
1328,6813,2012-10-24,11200099,Final,1610612763,1610612753,2012,1610612763,115.0,0.511,0.682,0.625,28.0,45.0,1610612753,100.0,0.487,0.706,0.5710000000000001,25.0,40.0,1
1329,6814,2012-10-24,11200100,Final,1610612740,1610612745,2012,1610612740,90.0,0.465,0.667,0.471,21.0,40.0,1610612745,97.0,0.44,0.611,0.444,24.0,40.0,0
1330,6815,2012-10-24,11200101,Final,1610612760,1610612742,2012,1610612760,88.0,0.43,0.8,0.3329999999999999,26.0,51.0,1610612742,76.0,0.373,0.611,0.188,18.0,40.0,1
1331,6816,2012-10-24,11200102,Final,1610612750,1610612765,2012,1610612750,95.0,0.457,0.813,0.32,23.0,51.0,1610612765,76.0,0.3289999999999999,0.6940000000000001,0.313,13.0,34.0,1
1332,6817,2012-10-24,11200104,Final,1610612748,1610612764,2012,1610612748,94.0,0.423,0.75,0.389,19.0,39.0,1610612764,101.0,0.425,0.708,0.37,25.0,47.0,0
1333,6818,2012-10-24,11200105,Final,1610612746,1610612747,2012,1610612746,97.0,0.4679999999999999,0.75,0.2,25.0,38.0,1610612747,91.0,0.471,0.7040000000000001,0.381,23.0,36.0,1
1334,6819,2012-10-23,11200095,Final,1610612766,1610612748,2012,1610612766,92.0,0.368,0.7040000000000001,0.36,21.0,37.0,1610612748,98.0,0.515,0.85,0.3329999999999999,26.0,37.0,0
1335,6820,2012-10-23,11200096,Final,1610612739,1610612754,2012,1610612739,82.0,0.37,0.8059999999999999,0.231,13.0,39.0,1610612754,100.0,0.475,0.68,0.35,26.0,45.0,0
1336,6821,2012-10-23,11200097,Final,1610612741,1610612760,2012,1610612741,94.0,0.421,0.758,0.417,20.0,49.0,1610612760,89.0,0.39,0.826,0.4,20.0,43.0,1
1337,6822,2012-10-23,11200098,Final,1610612744,1610612756,2012,1610612744,107.0,0.569,0.607,0.5,28.0,37.0,1610612756,92.0,0.4589999999999999,0.5,0.318,27.0,39.0,1
1338,6823,2012-10-22,11200089,Final,1610612761,1610612749,2012,1610612761,104.0,0.455,0.7140000000000001,0.45,24.0,49.0,1610612749,95.0,0.402,0.938,0.261,29.0,40.0,1
1339,6824,2012-10-22,11200092,Final,1610612755,1610612752,2012,1610612755,98.0,0.542,0.846,0.429,26.0,41.0,1610612752,90.0,0.38,0.7040000000000001,0.344,23.0,38.0,1
1340,6825,2012-10-22,11200093,Final,1610612742,1610612740,2012,1610612742,87.0,0.36,0.867,0.2689999999999999,23.0,40.0,1610612740,74.0,0.3329999999999999,0.7859999999999999,0.28,16.0,62.0,1
1341,6826,2012-10-22,11200090,Final,1610612756,1610612758,2012,1610612756,103.0,0.435,0.759,0.389,23.0,58.0,1610612758,88.0,0.374,0.737,0.316,19.0,46.0,1
1342,6827,2012-10-22,11200091,Final,1610612757,1610612762,2012,1610612757,120.0,0.575,0.828,0.48,22.0,32.0,1610612762,114.0,0.519,0.667,0.316,24.0,36.0,1
1343,6828,2012-10-22,11200094,Final,1610612746,1610612744,2012,1610612746,88.0,0.4039999999999999,0.522,0.235,25.0,52.0,1610612744,71.0,0.3289999999999999,0.6,0.353,16.0,52.0,1
1344,6829,2012-10-21,11200085,Final,1610612753,1610612759,2012,1610612753,104.0,0.494,0.826,0.385,24.0,42.0,1610612759,100.0,0.407,0.813,0.32,22.0,38.0,1
