,Unnamed: 0,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
1311,9320,2010-10-22,11000111,Final,1610612766,1610612737,2010,1610612766,99.0,0.493,0.757,0.455,21.0,43.0,1610612737,66.0,0.324,0.708,0.263,9.0,36.0,1
1312,9321,2010-10-22,11000115,Final,1610612761,1610612752,2010,1610612761,108.0,0.462,0.8,0.444,30.0,41.0,1610612752,103.0,0.507,0.765,0.318,22.0,39.0,1
1313,9322,2010-10-22,11000118,Final,1610612765,1610612763,2010,1610612765,103.0,0.45,0.828,0.318,22.0,39.0,1610612763,106.0,0.529,0.6,0.4,28.0,41.0,0
1314,9323,2010-10-22,11000112,Final,1610612741,1610612754,2010,1610612741,102.0,0.4579999999999999,0.784,0.412,23.0,50.0,1610612754,74.0,0.35,0.619,0.263,17.0,37.0,1
1315,9324,2010-10-22,11000117,Final,1610612742,1610612745,2010,1610612742,97.0,0.488,0.769,0.389,28.0,42.0,1610612745,96.0,0.449,0.7140000000000001,0.44,20.0,41.0,1
1316,9325,2010-10-22,11000120,Final,1610612749,1610612750,2010,1610612749,118.0,0.43,0.833,0.375,27.0,50.0,1610612750,119.0,0.4270000000000001,0.72,0.318,20.0,50.0,0
1317,9326,2010-10-22,11000116,Final,1610612762,1610612758,2010,1610612762,82.0,0.44,0.8,0.5,20.0,35.0,1610612758,71.0,0.361,0.667,0.313,14.0,42.0,1
1318,9327,2010-10-22,11000113,Final,1610612747,1610612744,2010,1610612747,105.0,0.412,0.8390000000000001,0.321,23.0,35.0,1610612744,102.0,0.474,0.833,0.313,19.0,47.0,1
1319,9328,2010-10-22,11000114,Final,1610612756,1610612743,2010,1610612756,106.0,0.44,0.778,0.238,18.0,39.0,1610612743,144.0,0.6409999999999999,0.821,0.5,26.0,38.0,0
1320,9329,2010-10-21,11000105,Final,1610612739,1610612749,2010,1610612739,83.0,0.413,0.947,0.2,15.0,38.0,1610612749,77.0,0.436,0.7140000000000001,0.235,24.0,38.0,1
1321,9330,2010-10-21,11000107,Final,1610612760,1610612740,2010,1610612760,101.0,0.455,0.828,0.304,26.0,40.0,1610612740,86.0,0.415,0.654,0.071,19.0,43.0,1
1322,9331,2010-10-21,11000110,Final,1610612737,1610612748,2010,1610612737,98.0,0.424,0.7040000000000001,0.467,23.0,48.0,1610612748,89.0,0.3670000000000001,0.706,0.467,15.0,49.0,1
1323,9332,2010-10-21,11000109,Final,1610612759,1610612745,2010,1610612759,111.0,0.465,0.885,0.364,24.0,45.0,1610612745,103.0,0.487,0.8,0.5,25.0,33.0,1
1324,9333,2010-10-21,11000106,Final,1610612747,1610612744,2010,1610612747,120.0,0.56,0.727,0.588,30.0,37.0,1610612744,99.0,0.436,0.8,0.071,22.0,48.0,1
1325,9334,2010-10-21,11000108,Final,1610612757,1610612743,2010,1610612757,90.0,0.407,0.826,0.263,19.0,47.0,1610612743,83.0,0.356,0.893,0.3,17.0,35.0,1
1326,9335,2010-10-20,11000100,Final,1610612766,1610612740,2010,1610612766,105.0,0.4679999999999999,0.848,0.357,23.0,40.0,1610612740,98.0,0.436,0.762,0.389,24.0,31.0,1
1327,9336,2010-10-20,11000101,Final,1610612753,1610612742,2010,1610612753,101.0,0.4679999999999999,0.679,0.357,28.0,43.0,1610612742,76.0,0.36,0.72,0.222,18.0,38.0,1
1328,9337,2010-10-20,11000102,Final,1610612755,1610612752,2010,1610612755,118.0,0.505,0.7829999999999999,0.421,29.0,54.0,1610612752,91.0,0.349,0.833,0.267,20.0,38.0,1
1329,9338,2010-10-20,11000103,Final,1610612761,1610612741,2010,1610612761,103.0,0.475,0.6940000000000001,0.143,24.0,45.0,1610612741,110.0,0.5,0.7709999999999999,0.385,26.0,36.0,0
1330,9339,2010-10-20,11000104,Final,1610612738,1610612751,2010,1610612738,107.0,0.568,0.75,0.455,28.0,35.0,1610612751,92.0,0.479,0.885,0.125,12.0,32.0,1
1331,9340,2010-10-19,11000092,Final,1610612739,1610612755,2010,1610612739,111.0,0.5579999999999999,0.8420000000000001,0.45,30.0,45.0,1610612755,95.0,0.379,0.778,0.364,23.0,45.0,1
1332,9341,2010-10-19,11000094,Final,1610612765,1610612764,2010,1610612765,98.0,0.474,0.815,0.222,21.0,37.0,1610612764,92.0,0.397,0.706,0.3,21.0,45.0,1
