,Unnamed: 0,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
1312,10743,2009-10-23,10900108,Final,1610612766,1610612763,2009,1610612766,92.0,0.434,0.778,0.25,19.0,37.0,1610612763,95.0,0.3979999999999999,0.813,0.2,18.0,48.0,0
1313,10744,2009-10-23,10900109,Final,1610612754,1610612759,2009,1610612754,114.0,0.4429999999999999,0.7390000000000001,0.3670000000000001,29.0,49.0,1610612759,112.0,0.488,0.684,0.125,16.0,51.0,1
1314,10745,2009-10-23,10900110,Final,1610612741,1610612764,2009,1610612741,93.0,0.434,0.88,0.417,24.0,48.0,1610612764,70.0,0.373,0.654,0.375,14.0,35.0,1
1315,10746,2009-10-23,10900111,Final,1610612750,1610612761,2009,1610612750,98.0,0.425,0.8,0.286,17.0,41.0,1610612761,90.0,0.4,0.889,0.1,12.0,49.0,1
1316,10747,2009-10-23,10900117,Final,1610612751,1610612755,2009,1610612751,110.0,0.514,0.75,0.4,22.0,49.0,1610612755,88.0,0.4,0.526,0.4,23.0,43.0,1
1317,10748,2009-10-23,10900118,Final,1610612753,1610612737,2009,1610612753,123.0,0.613,0.7140000000000001,0.625,23.0,46.0,1610612737,86.0,0.375,0.852,0.231,13.0,32.0,1
1318,10749,2009-10-23,10900113,Final,1610612749,1610612765,2009,1610612749,93.0,0.4,0.737,0.407,24.0,39.0,1610612765,95.0,0.471,0.6859999999999999,0.5,20.0,37.0,0
1319,10750,2009-10-23,10900114,Final,1610612745,1610612742,2009,1610612745,94.0,0.405,0.778,0.222,18.0,40.0,1610612742,98.0,0.424,0.828,0.1669999999999999,19.0,50.0,0
1320,10751,2009-10-23,10900112,Final,1610612758,1610612762,2009,1610612758,85.0,0.3879999999999999,0.622,0.263,17.0,43.0,1610612762,95.0,0.434,0.833,0.375,22.0,42.0,0
1321,10752,2009-10-23,10900115,Final,1610612746,1610612740,2009,1610612746,91.0,0.44,0.609,0.1669999999999999,26.0,46.0,1610612740,88.0,0.444,0.85,0.5379999999999999,14.0,36.0,1
